,date,subject,period,reg,behavior,receptor,duration,macro_bhv
3887,2019-05-27,Storma,game,1,jun,['Locky'],24.0,social
3888,2019-05-27,Storma,game,1,alogroo,['Locky'],138.0,social
3889,2019-05-27,Storma,game,1,forr,[],13.0,feeding
3890,2019-05-27,Storma,game,1,sen,[],3.0,resting
3891,2019-05-27,Storma,game,2,forr,[],40.0,feeding
3892,2019-05-27,Storma,game,2,alim,[],9.0,feeding
3893,2019-05-27,Storma,game,2,cam,[],4.0,moving
3894,2019-05-27,Storma,game,2,alim,[],56.0,feeding
3895,2019-05-27,Storma,game,2,ras,[],6.0,grooming
3896,2019-05-27,Storma,game,2,sen,[],38.0,resting
3897,2019-05-27,Storma,game,2,forr,[],15.0,feeding
3898,2019-05-27,Storma,game,2,alim,[],13.0,feeding
3899,2019-05-27,Storma,game,2,forr,[],17.0,feeding
3900,2019-05-27,Storma,game,2,alim,[],17.0,feeding
3901,2019-05-27,Storma,game,2,forr,[],24.0,feeding
3902,2019-05-27,Storma,game,2,cam,[],12.0,moving
3903,2019-05-27,Storma,game,2,sen,[],39.0,resting
3904,2019-05-27,Storma,game,2,cam,[],2.0,moving
3905,2019-05-27,Storma,game,2,alim,[],56.0,feeding
3906,2019-05-27,Storma,game,2,sen,[],13.0,resting
3907,2019-05-27,Storma,game,2,cam,[],13.0,moving
3908,2019-05-27,Storma,game,2,sen,[],29.0,resting
3909,2019-05-27,Storma,game,2,ras,[],9.0,grooming
3910,2019-05-27,Storma,game,2,cam,[],1.0,moving
3911,2019-05-27,Storma,game,2,solj,['Popo'],9.0,social
3912,2019-05-27,Storma,game,2,jun,['Popo'],16.0,social
3913,2019-05-27,Storma,game,2,groo,[],7.0,grooming
3914,2019-05-27,Storma,game,2,forr,[],14.0,feeding
3915,2019-05-27,Storma,game,2,alim,[],1.0,feeding
3916,2019-05-27,Storma,game,2,solj,['Popo'],2.0,social
3917,2019-05-27,Storma,game,2,cam,[],8.0,moving
3918,2019-05-27,Storma,game,2,sen,[],42.0,resting
3919,2019-05-27,Storma,game,2,jacrob,[],8.0,playing
3920,2019-05-27,Storma,game,2,sen,[],12.0,resting
3921,2019-05-27,Storma,game,2,pub,[],17.0,interacting with public
3922,2019-05-27,Storma,game,2,cam,[],3.0,moving
3923,2019-05-27,Storma,game,2,sen,[],13.0,resting
3924,2019-05-27,Storma,game,2,cam,[],2.0,moving
3925,2019-05-27,Storma,game,2,pub,[],33.0,interacting with public
3926,2019-05-28,Storma,game,1,sen,[],112.0,resting
3927,2019-05-28,Storma,game,1,ras,[],14.0,grooming
3928,2019-05-28,Storma,game,1,tre,[],18.0,moving
3929,2019-05-28,Storma,game,1,bra,[],12.0,moving
3930,2019-05-28,Storma,game,1,cam,[],9.0,moving
3931,2019-05-28,Storma,game,1,bra,[],9.0,moving
3932,2019-05-28,Storma,game,1,jun,['Locky'],27.0,social
3933,2019-05-28,Storma,game,1,solj,['Locky'],10.0,social
3934,2019-05-28,Storma,game,1,roba,['Locky'],2.0,
3935,2019-05-28,Storma,game,1,jun,['Locky'],25.0,social
3936,2019-05-28,Storma,game,1,cam,[],12.0,moving
3937,2019-05-28,Storma,game,1,alim,[],62.0,feeding
3938,2019-05-28,Storma,game,1,cam,[],10.0,moving
3939,2019-05-28,Storma,game,1,alim,[],8.0,feeding
3940,2019-05-28,Storma,game,1,cam,[],10.0,moving
3941,2019-05-28,Storma,game,1,bra,[],26.0,moving
3942,2019-05-28,Storma,game,1,sen,[],4.0,resting
3943,2019-05-28,Storma,game,1,bra,[],16.0,moving
3944,2019-05-28,Storma,game,1,sen,[],24.0,resting
3945,2019-05-28,Storma,game,1,jexp,[],39.0,playing
3946,2019-05-28,Storma,game,1,bra,[],28.0,moving
3947,2019-05-28,Storma,game,1,alim,[],12.0,feeding
3948,2019-05-28,Storma,game,1,bra,[],7.0,moving
3949,2019-05-28,Storma,game,1,aprox,['Locky'],5.0,social
3950,2019-05-28,Storma,game,1,jun,['Locky'],47.0,social
3951,2019-05-28,Storma,game,1,solj,['Locky'],9.0,social
3952,2019-05-28,Storma,game,1,jun,['Locky'],17.0,social
3953,2019-05-28,Storma,game,1,solj,['Hadia'],5.0,social
3954,2019-05-28,Storma,game,1,lucha,['Hadia'],7.0,social-playing
3955,2019-05-28,Storma,game,1,jun,['Locky'],12.0,social
3956,2019-05-28,Storma,game,2,sen,[],178.0,resting
3957,2019-05-28,Storma,game,2,ras,[],9.0,grooming
3958,2019-05-28,Storma,game,2,tum,[],251.0,resting
3959,2019-05-28,Storma,game,2,sen,[],8.0,resting
3960,2019-05-28,Storma,game,2,cam,[],4.0,moving
3961,2019-05-28,Storma,game,2,bra,[],11.0,moving
3962,2019-05-28,Storma,game,2,cam,[],14.0,moving
3963,2019-05-28,Storma,game,2,sen,[],46.0,resting
3964,2019-05-28,Storma,game,2,aprox,"['Locky', 'Hadia']",5.0,social
3965,2019-05-28,Storma,game,2,jun,['Locky'],52.0,social
3966,2019-05-28,Storma,game,2,alogroo,['Locky'],27.0,social
3967,2019-05-29,Storma,game,1,alogroo,['Jawie'],284.0,social
3968,2019-05-29,Storma,game,1,alogroo,['Jawie'],19.0,social
3969,2019-05-29,Storma,game,1,alogroo,['Jawie'],152.0,social
3970,2019-05-29,Storma,game,1,ras,[],5.0,grooming
3971,2019-05-29,Storma,game,1,jun,['Jawie'],10.0,social
3972,2019-05-29,Storma,game,1,alogroo,['Jawie'],29.0,social
3973,2019-05-29,Storma,game,1,jun,['Jawie'],24.0,social
3974,2019-05-29,Storma,game,1,ras,[],3.0,grooming
3975,2019-05-29,Storma,game,1,jun,['Jawie'],15.0,social
3976,2019-05-29,Storma,game,1,solj,['Jawie'],3.0,social
3977,2019-05-29,Storma,game,1,jun,['Jawie'],60.0,social
3978,2019-05-29,Storma,game,1,alogroo,['Jawie'],16.0,social
3979,2019-05-29,Storma,game,2,tum,[],510.0,resting
3980,2019-05-29,Storma,game,2,sen,[],90.0,resting
3981,2019-05-30,Storma,game,1,jun,"['Locky', 'Popo']",133.0,social
3982,2019-05-30,Storma,game,1,tum,[],462.0,resting
3983,2019-05-30,Storma,game,1,sen,[],5.0,resting
3984,2019-05-30,Storma,game,2,jexp,[],83.0,playing
3985,2019-05-30,Storma,game,2,aprox,['Hadia'],5.0,social
3986,2019-05-30,Storma,game,2,jun,['Hadia'],17.0,social
3987,2019-05-30,Storma,game,2,bra,[],2.0,moving
3988,2019-05-30,Storma,game,2,aprox,['Jawie'],10.0,social
3989,2019-05-30,Storma,game,2,solj,['Jawie'],22.0,social
3990,2019-05-30,Storma,game,2,alogroo,['Jawie'],12.0,social
3991,2019-05-30,Storma,game,2,solj,['Jawie'],6.0,social
3992,2019-05-30,Storma,game,2,jun,['Jawie'],47.0,social
3993,2019-05-30,Storma,game,2,sen,[],16.0,resting
3994,2019-05-30,Storma,game,2,jexp,[],56.0,playing
3995,2019-05-30,Storma,game,2,bra,[],23.0,moving
3996,2019-05-30,Storma,game,2,aprox,['Jawie'],2.0,social
3997,2019-05-30,Storma,game,2,solj,['Jawie'],3.0,social
3998,2019-05-30,Storma,game,2,jun,['Jawie'],71.0,social
3999,2019-05-30,Storma,game,2,solj,['Jawie'],28.0,social
4000,2019-05-30,Storma,game,2,jun,['Jawie'],10.0,social
4001,2019-05-30,Storma,game,2,roba,['Jawie'],4.0,
4002,2019-05-30,Storma,game,2,solj,['Jawie'],20.0,social
4003,2019-05-30,Storma,game,2,jun,['Jawie'],33.0,social
4004,2019-05-30,Storma,game,2,solj,['Jawie'],2.0,social
4005,2019-05-30,Storma,game,2,ras,[],5.0,grooming
4006,2019-05-30,Storma,game,2,jun,['Jawie'],40.0,social
4007,2019-05-30,Storma,game,2,solj,['Jawie'],9.0,social
4008,2019-05-30,Storma,game,2,jun,['Jawie'],11.0,social
4009,2019-05-30,Storma,game,2,sen,[],10.0,resting
4010,2019-05-30,Storma,game,2,aprox,['Locky'],5.0,social
4011,2019-05-30,Storma,game,2,jun,['Locky'],60.0,social
4012,2019-05-31,Storma,game,1,groo,[],74.0,grooming
4013,2019-05-31,Storma,game,1,alim,[],28.0,feeding
4014,2019-05-31,Storma,game,1,forr,[],21.0,feeding
4015,2019-05-31,Storma,game,1,aprox,['Hadia'],5.0,social
4016,2019-05-31,Storma,game,1,solj,['Hadia'],7.0,social
4017,2019-05-31,Storma,game,1,jun,['Hadia'],12.0,social
4018,2019-05-31,Storma,game,1,cam,[],8.0,moving
4019,2019-05-31,Storma,game,1,aprox,['Jawie'],5.0,social
4020,2019-05-31,Storma,game,1,jun,['Jawie'],105.0,social
4021,2019-05-31,Storma,game,1,jexp,[],4.0,playing
4022,2019-05-31,Storma,game,1,jun,['Jawie'],25.0,social
4023,2019-05-31,Storma,game,1,forr,[],5.0,feeding
4024,2019-05-31,Storma,game,1,aprox,['Locky'],5.0,social
4025,2019-05-31,Storma,game,1,jun,['Locky'],47.0,social
4026,2019-05-31,Storma,game,1,cam,[],33.0,moving
4027,2019-05-31,Storma,game,1,aprox,['Jawie'],5.0,social
4028,2019-05-31,Storma,game,1,jun,['Jawie'],32.0,social
4029,2019-05-31,Storma,game,1,aprox,['Popo'],5.0,social
4030,2019-05-31,Storma,game,1,jun,"['Jawie', 'Popo']",17.0,social
4031,2019-05-31,Storma,game,1,cam,[],7.0,moving
4032,2019-05-31,Storma,game,1,aprox,['Locky'],5.0,social
4033,2019-05-31,Storma,game,1,jun,['Locky'],88.0,social
4034,2019-05-31,Storma,game,1,solj,['Locky'],6.0,social
4035,2019-05-31,Storma,game,1,jun,['Locky'],21.0,social
4036,2019-05-31,Storma,game,1,forr,[],0.018,feeding
4037,2019-05-31,Storma,game,1,aprox,['Locky'],5.0,social
4038,2019-05-31,Storma,game,1,jun,['Locky'],22.0,social
4039,2019-05-31,Storma,game,1,alogroo,['Locky'],10.0,social
4040,2019-05-31,Storma,game,2,sen,[],123.0,resting
4041,2019-05-31,Storma,game,2,pub,[],8.0,interacting with public
4042,2019-05-31,Storma,game,2,sen,[],60.0,resting
4043,2019-05-31,Storma,game,2,ins,[],38.0,exploring
4044,2019-05-31,Storma,game,2,sen,[],23.0,resting
4045,2019-05-31,Storma,game,2,cam,[],7.0,moving
4046,2019-05-31,Storma,game,2,tre,[],1.0,moving
4047,2019-05-31,Storma,game,2,jexp,[],62.0,playing
4048,2019-05-31,Storma,game,2,tre,[],1.0,moving
4049,2019-05-31,Storma,game,2,jexp,[],7.0,playing
4050,2019-05-31,Storma,game,2,cam,[],13.0,moving
4051,2019-05-31,Storma,game,2,sen,[],28.0,resting
4052,2019-05-31,Storma,game,2,cam,[],10.0,moving
4053,2019-05-31,Storma,game,2,pub,[],3.0,interacting with public
4054,2019-05-31,Storma,game,2,ins,[],15.0,exploring
4055,2019-05-31,Storma,game,2,pub,[],3.0,interacting with public
4056,2019-05-31,Storma,game,2,ins,[],55.0,exploring
4057,2019-05-31,Storma,game,2,cam,[],7.0,moving
4058,2019-05-31,Storma,game,2,cuad,[],9.0,
4059,2019-05-31,Storma,game,2,sen,[],24.0,resting
4060,2019-05-31,Storma,game,2,cam,[],3.0,moving
4061,2019-05-31,Storma,game,2,forr,[],24.0,feeding
4062,2019-05-31,Storma,game,2,sen,[],8.0,resting
4063,2019-05-31,Storma,game,2,alim,[],49.0,feeding
4064,2019-05-31,Storma,game,2,forr,[],19.0,feeding
4065,2019-06-06,Storma,game,1,forr,[],15.0,feeding
4066,2019-06-06,Storma,game,1,tum,[],14.0,resting
4067,2019-06-06,Storma,game,1,forr,[],61.0,feeding
4068,2019-06-06,Storma,game,1,solj,['Jawie'],20.0,social
4069,2019-06-06,Storma,game,1,jun,['Jawie'],29.0,social
4070,2019-06-06,Storma,game,1,alim,[],56.0,feeding
4071,2019-06-06,Storma,game,1,bra,[],10.0,moving
4072,2019-06-06,Storma,game,1,cam,[],10.0,moving
4073,2019-06-06,Storma,game,1,alim,[],15.0,feeding
4074,2019-06-06,Storma,game,1,cam,[],3.0,moving
4075,2019-06-06,Storma,game,1,forr,[],57.0,feeding
4076,2019-06-06,Storma,game,1,cam,[],9.0,moving
4077,2019-06-06,Storma,game,1,forr,[],44.0,feeding
4078,2019-06-06,Storma,game,1,bra,[],15.0,moving
4079,2019-06-06,Storma,game,1,aprox,['Jawie'],5.0,social
4080,2019-06-06,Storma,game,1,sen,[],7.0,resting
4081,2019-06-06,Storma,game,1,forr,[],33.0,feeding
4082,2019-06-06,Storma,game,1,alim,[],40.0,feeding
4083,2019-06-06,Storma,game,1,alim,[],4.0,feeding
4084,2019-06-06,Storma,game,1,sen,[],14.0,resting
4085,2019-06-06,Storma,game,1,cam,[],9.0,moving
4086,2019-06-06,Storma,game,1,tre,[],1.0,moving
4087,2019-06-06,Storma,game,1,solj,['Hadia'],2.0,social
4088,2019-06-06,Storma,game,1,forr,[],12.0,feeding
4089,2019-06-06,Storma,game,1,aprox,['Popo'],5.0,social
4090,2019-06-06,Storma,game,1,jun,['Popo'],10.0,social
4091,2019-06-06,Storma,game,1,roba,['Popo'],20.0,
4092,2019-06-06,Storma,game,1,cam,[],17.0,moving
4093,2019-06-06,Storma,game,1,alim,[],73.0,feeding
4094,2019-06-06,Storma,game,2,jun,['Locky'],15.0,social
4095,2019-06-06,Storma,game,2,cam,[],13.0,moving
4096,2019-06-06,Storma,game,2,sen,[],17.0,resting
4097,2019-06-06,Storma,game,2,jexp,[],56.0,playing
4098,2019-06-06,Storma,game,2,alim,[],71.0,feeding
4099,2019-06-06,Storma,game,2,jexp,[],57.0,playing
4100,2019-06-06,Storma,game,2,cam,[],5.0,moving
4101,2019-06-06,Storma,game,2,forr,[],26.0,feeding
4102,2019-06-06,Storma,game,2,aprox,['Locky'],5.0,social
4103,2019-06-06,Storma,game,2,jun,['Locky'],40.0,social
4104,2019-06-06,Storma,game,2,ras,[],22.0,grooming
4105,2019-06-06,Storma,game,2,cam,[],7.0,moving
4106,2019-06-06,Storma,game,2,aprox,['Locky'],5.0,social
4107,2019-06-06,Storma,game,2,jun,['Locky'],3.0,social
4108,2019-06-06,Storma,game,2,alogroo,['Locky'],190.0,social
4109,2019-06-06,Storma,game,2,jun,['Locky'],11.0,social
4110,2019-06-06,Storma,game,2,alogroo,['Locky'],30.0,social
4111,2019-06-06,Storma,game,2,jun,['Locky'],11.0,social
4112,2019-06-06,Storma,game,2,cuad,[],7.0,
4113,2019-06-06,Storma,game,2,bra,[],3.0,moving
4114,2019-06-06,Storma,game,2,cam,[],9.0,moving
4115,2019-06-06,Storma,game,2,forr,[],4.0,feeding
4116,2019-06-07,Storma,game,1,sen,[],109.0,resting
4117,2019-06-07,Storma,game,1,alim,[],10.0,feeding
4118,2019-06-07,Storma,game,1,tum,[],22.0,resting
4119,2019-06-07,Storma,game,1,sen,[],2.0,resting
4120,2019-06-07,Storma,game,1,jexp,[],25.0,playing
4121,2019-06-07,Storma,game,1,tum,[],170.0,resting
4122,2019-06-07,Storma,game,1,alim,[],7.0,feeding
4123,2019-06-07,Storma,game,1,tum,[],255.0,resting
4124,2019-06-07,Storma,game,2,forr,[],14.0,feeding
4125,2019-06-07,Storma,game,2,aprox,['Locky'],2.0,social
4126,2019-06-07,Storma,game,2,solj,['Locky'],4.0,social
4127,2019-06-07,Storma,game,2,forr,[],60.0,feeding
4128,2019-06-07,Storma,game,2,alim,[],18.0,feeding
4129,2019-06-07,Storma,game,2,forr,[],38.0,feeding
4130,2019-06-07,Storma,game,2,alim,[],2.0,feeding
4131,2019-06-07,Storma,game,2,forr,[],18.0,feeding
4132,2019-06-07,Storma,game,2,alim,[],30.0,feeding
4133,2019-06-07,Storma,game,2,cam,[],2.0,moving
4134,2019-06-07,Storma,game,2,tre,[],9.0,moving
4135,2019-06-07,Storma,game,2,alogroo,['Jawie'],95.0,social
4136,2019-06-07,Storma,game,2,jun,['Jawie'],20.0,social
4137,2019-06-07,Storma,game,2,alogroo,['Jawie'],24.0,social
4138,2019-06-07,Storma,game,2,jun,['Jawie'],15.0,social
4139,2019-06-07,Storma,game,2,alogroo,['Jawie'],249.0,social
4140,2019-06-10,Storma,game,1,sen,[],59.0,resting
4141,2019-06-10,Storma,game,1,ras,[],10.0,grooming
4142,2019-06-10,Storma,game,1,sen,[],15.0,resting
4143,2019-06-10,Storma,game,1,cam,[],21.0,moving
4144,2019-06-10,Storma,game,1,alim,[],4.0,feeding
4145,2019-06-10,Storma,game,1,forr,[],3.0,feeding
4146,2019-06-10,Storma,game,1,cam,[],51.0,moving
4147,2019-06-10,Storma,game,1,tre,[],1.0,moving
4148,2019-06-10,Storma,game,1,sen,[],16.0,resting
4149,2019-06-10,Storma,game,1,cam,[],8.0,moving
4150,2019-06-10,Storma,game,1,forr,[],7.0,feeding
4151,2019-06-10,Storma,game,1,alim,[],12.0,feeding
4152,2019-06-10,Storma,game,1,cam,[],20.0,moving
4153,2019-06-10,Storma,game,1,solj,['Popo'],8.0,social
4154,2019-06-10,Storma,game,1,lucha,['Popo'],49.0,social-playing
4155,2019-06-10,Storma,game,1,sen,[],30.0,resting
4156,2019-06-10,Storma,game,1,cam,[],6.0,moving
4157,2019-06-10,Storma,game,1,aprox,"['Jawie', 'Hadia']",5.0,social
4158,2019-06-10,Storma,game,1,jun,"['Jawie', 'Hadia']",15.0,social
4159,2019-06-10,Storma,game,1,cam,[],3.0,moving
4160,2019-06-10,Storma,game,1,sen,[],15.0,resting
4161,2019-06-10,Storma,game,1,cam,[],63.0,moving
4162,2019-06-10,Storma,game,1,forr,[],3.0,feeding
4163,2019-06-10,Storma,game,1,cam,[],12.0,moving
4164,2019-06-10,Storma,game,1,sen,[],10.0,resting
4165,2019-06-10,Storma,game,1,ras,[],7.0,grooming
4166,2019-06-10,Storma,game,1,sen,[],6.0,resting
4167,2019-06-10,Storma,game,1,cam,[],37.0,moving
4168,2019-06-10,Storma,game,1,aprox,['Locky'],5.0,social
4169,2019-06-10,Storma,game,1,jun,['Locky'],9.0,social
4170,2019-06-10,Storma,game,1,alogroo,['Locky'],28.0,social
4171,2019-06-10,Storma,game,1,cam,[],5.0,moving
4172,2019-06-10,Storma,game,1,sen,[],12.0,resting
4173,2019-06-10,Storma,game,1,cam,[],33.0,moving
4174,2019-06-10,Storma,game,1,sen,[],7.0,resting
4175,2019-06-10,Storma,game,1,cam,[],15.0,moving
4176,2019-06-10,Storma,game,2,tum,[],600.0,resting
4177,2019-06-11,Storma,game,1,ins,[],58.0,exploring
4178,2019-06-11,Storma,game,1,cam,[],3.0,moving
4179,2019-06-11,Storma,game,1,ins,[],3.0,exploring
4180,2019-06-11,Storma,game,1,cam,[],21.0,moving
4181,2019-06-11,Storma,game,1,sen,[],4.0,resting
4182,2019-06-11,Storma,game,1,alim,[],37.0,feeding
4183,2019-06-11,Storma,game,1,bra,[],13.0,moving
4184,2019-06-11,Storma,game,1,marc,['Gibon'],2.0,agonistic
4185,2019-06-11,Storma,game,1,bra,[],138.0,moving
4186,2019-06-11,Storma,game,1,sen,[],4.0,resting
4187,2019-06-11,Storma,game,1,cam,[],10.0,moving
4188,2019-06-11,Storma,game,1,forr,[],5.0,feeding
4189,2019-06-11,Storma,game,1,solj,['Popo'],1.0,social
4190,2019-06-11,Storma,game,1,cam,[],9.0,moving
4191,2019-06-11,Storma,game,1,aprox,['Locky'],5.0,social
4192,2019-06-11,Storma,game,1,jun,['Locky'],54.0,social
4193,2019-06-11,Storma,game,1,cam,[],23.0,moving
4194,2019-06-11,Storma,game,1,ins,[],109.0,exploring
4195,2019-06-11,Storma,game,1,cam,[],5.0,moving
4196,2019-06-11,Storma,game,1,forr,[],4.0,feeding
4197,2019-06-11,Storma,game,1,cam,[],2.0,moving
4198,2019-06-11,Storma,game,1,forr,[],1.0,feeding
4199,2019-06-11,Storma,game,1,cam,[],28.0,moving
4200,2019-06-11,Storma,game,1,sen,[],21.0,resting
4201,2019-06-11,Storma,game,1,cam,[],9.0,moving
4202,2019-06-11,Storma,game,1,bra,[],35.0,moving
4203,2019-06-11,Storma,game,2,tum,[],548.0,resting
4204,2019-06-11,Storma,game,2,sen,[],8.0,resting
4205,2019-06-11,Storma,game,2,ins,[],4.0,exploring
4206,2019-06-11,Storma,game,2,sen,[],22.0,resting
4207,2019-06-11,Storma,game,2,alim,[],17.0,feeding
4208,2019-06-13,Storma,game,1,jun,['Locky'],600.0,social
4209,2019-06-13,Storma,game,2,jun,['Locky'],38.0,social
4210,2019-06-13,Storma,game,2,ras,[],7.0,grooming
4211,2019-06-13,Storma,game,2,jun,['Locky'],555.0,social
4212,2019-06-14,Storma,game,1,tum,[],45.0,resting
4213,2019-06-14,Storma,game,1,sen,[],262.0,resting
4214,2019-06-14,Storma,game,1,alim,[],54.0,feeding
4215,2019-06-14,Storma,game,1,sen,[],84.0,resting
4216,2019-06-14,Storma,game,1,tre,[],1.0,moving
4217,2019-06-14,Storma,game,1,aprox,['Jawie'],5.0,social
4218,2019-06-14,Storma,game,1,jun,['Jawie'],34.0,social
4219,2019-06-14,Storma,game,1,solj,['Jawie'],35.0,social
4220,2019-06-14,Storma,game,1,alogroo,['Jawie'],4.0,social
4221,2019-06-14,Storma,game,1,solj,['Jawie'],18.0,social
4222,2019-06-14,Storma,game,1,tum,[],50.0,resting
4223,2019-06-14,Storma,game,1,aprox,['Jawie'],5.0,social
4224,2019-06-14,Storma,game,1,jun,['Jawie'],13.0,social
4225,2019-06-14,Storma,game,2,sen,[],5.0,resting
4226,2019-06-14,Storma,game,2,groo,[],34.0,grooming
4227,2019-06-14,Storma,game,2,sen,[],118.0,resting
4228,2019-06-14,Storma,game,2,aprox,['Popo'],5.0,social
4229,2019-06-14,Storma,game,2,solj,['Popo'],20.0,social
4230,2019-06-14,Storma,game,2,sen,[],54.0,resting
4231,2019-06-14,Storma,game,2,alim,[],50.0,feeding
4232,2019-06-14,Storma,game,2,sen,[],37.0,resting
4233,2019-06-14,Storma,game,2,alim,[],20.0,feeding
4234,2019-06-14,Storma,game,2,sen,[],143.0,resting
4235,2019-06-14,Storma,game,2,groo,[],22.0,grooming
4236,2019-06-14,Storma,game,2,sen,[],97.0,resting
4237,2019-06-17,Storma,game,1,alim,[],9.0,feeding
4238,2019-06-17,Storma,game,1,aprox,['Jawie'],2.0,social
4239,2019-06-17,Storma,game,1,alim,[],12.0,feeding
4240,2019-06-17,Storma,game,1,cam,[],9.0,moving
4241,2019-06-17,Storma,game,1,alim,[],46.0,feeding
4242,2019-06-17,Storma,game,1,cam,[],20.0,moving
4243,2019-06-17,Storma,game,1,jexp,[],3.0,playing
4244,2019-06-17,Storma,game,1,forr,[],2.0,feeding
4245,2019-06-17,Storma,game,1,cam,[],7.0,moving
4246,2019-06-17,Storma,game,1,cuad,[],13.0,
4247,2019-06-17,Storma,game,1,forr,[],42.0,feeding
4248,2019-06-17,Storma,game,1,con,['Gibon'],5.0,agonistic
4249,2019-06-17,Storma,game,1,alim,[],7.0,feeding
4250,2019-06-17,Storma,game,1,cam,[],3.0,moving
4251,2019-06-17,Storma,game,1,jun,['Locky'],3.0,social
4252,2019-06-17,Storma,game,1,solj,['Locky'],49.0,social
4253,2019-06-17,Storma,game,1,alogroo,['Locky'],20.0,social
4254,2019-06-17,Storma,game,1,alim,[],14.0,feeding
4255,2019-06-17,Storma,game,1,forr,[],7.0,feeding
4256,2019-06-17,Storma,game,1,aprox,['Locky'],7.0,social
4257,2019-06-17,Storma,game,1,jun,['Locky'],60.0,social
4258,2019-06-17,Storma,game,1,solj,['Locky'],10.0,social
4259,2019-06-17,Storma,game,1,jun,[],31.0,social
4260,2019-06-17,Storma,game,1,aprox,['Hadia'],5.0,social
4261,2019-06-17,Storma,game,1,jun,"['Locky', 'Hadia']",39.0,social
4262,2019-06-25,Storma,postgame,1,lucha,['Popo'],72.0,social-playing
4263,2019-06-25,Storma,postgame,1,alim,[],12.0,feeding
4264,2019-06-25,Storma,postgame,1,cam,[],7.0,moving
4265,2019-06-25,Storma,postgame,1,sen,[],25.0,resting
4266,2019-06-25,Storma,postgame,1,ras,[],5.0,grooming
4267,2019-06-25,Storma,postgame,1,groo,[],14.0,grooming
4268,2019-06-25,Storma,postgame,1,sen,[],8.0,resting
4269,2019-06-25,Storma,postgame,1,cam,[],5.0,moving
4270,2019-06-25,Storma,postgame,1,aprox,['Jawie'],2.0,social
4271,2019-06-25,Storma,postgame,1,solj,['Jawie'],4.0,social
4272,2019-06-25,Storma,postgame,1,jun,['Jawie'],15.0,social
4273,2019-06-25,Storma,postgame,1,sen,[],20.0,resting
4274,2019-06-25,Storma,postgame,1,aprox,['Jawie'],2.0,social
4275,2019-06-25,Storma,postgame,1,jun,['Jawie'],30.0,social
4276,2019-06-25,Storma,postgame,1,alim,[],22.0,feeding
4277,2019-06-25,Storma,postgame,1,aprox,['Jawie'],2.0,social
4278,2019-06-25,Storma,postgame,1,solj,['Jawie'],4.0,social
4279,2019-06-25,Storma,postgame,1,jun,['Jawie'],10.0,social
4280,2019-06-25,Storma,postgame,1,solj,['Jawie'],5.0,social
4281,2019-06-25,Storma,postgame,1,jun,['Jawie'],6.0,social
4282,2019-06-25,Storma,postgame,1,sen,[],12.0,resting
4283,2019-06-25,Storma,postgame,1,cam,[],37.0,moving
4284,2019-06-25,Storma,postgame,1,forr,[],10.0,feeding
4285,2019-06-25,Storma,postgame,1,alim,[],30.0,feeding
4286,2019-06-25,Storma,postgame,1,cam,[],4.0,moving
4287,2019-06-25,Storma,postgame,1,forr,[],51.0,feeding
4288,2019-06-25,Storma,postgame,1,alim,[],19.0,feeding
4289,2019-06-25,Storma,postgame,1,forr,[],21.0,feeding
4290,2019-06-25,Storma,postgame,1,alim,[],11.0,feeding
4291,2019-06-25,Storma,postgame,1,aprox,['Hadia'],2.0,social
4292,2019-06-25,Storma,postgame,1,jun,['Hadia'],105.0,social
4293,2019-06-25,Storma,postgame,1,alim,[],27.0,feeding
4294,2019-06-25,Storma,postgame,2,jun,"['Locky', 'Popo']",168.0,social
4295,2019-06-25,Storma,postgame,2,ras,[],3.0,grooming
4296,2019-06-25,Storma,postgame,2,jun,"['Locky', 'Popo']",108.0,social
4297,2019-06-25,Storma,postgame,2,ras,[],6.0,grooming
4298,2019-06-25,Storma,postgame,2,jun,"['Locky', 'Popo']",37.0,social
4299,2019-06-25,Storma,postgame,2,ras,[],2.0,grooming
4300,2019-06-25,Storma,postgame,2,jun,"['Locky', 'Popo']",249.0,social
4301,2019-06-25,Storma,postgame,2,ras,[],4.0,grooming
4302,2019-06-25,Storma,postgame,2,jun,"['Locky', 'Popo']",23.0,social
4303,2019-06-26,Storma,postgame,1,tum,[],600.0,resting
4304,2019-06-26,Storma,postgame,2,tum,[],70.0,resting
4305,2019-06-26,Storma,postgame,2,forr,[],3.0,feeding
4306,2019-06-26,Storma,postgame,2,cam,[],16.0,moving
4307,2019-06-26,Storma,postgame,2,alim,[],80.0,feeding
4308,2019-06-26,Storma,postgame,2,tum,[],431.0,resting
4309,2019-06-27,Storma,postgame,1,jun,['Hadia'],17.0,social
4310,2019-06-27,Storma,postgame,1,alogroo,['Hadia'],8.0,social
4311,2019-06-27,Storma,postgame,1,cam,[],20.0,moving
4312,2019-06-27,Storma,postgame,1,aprox,['Hadia'],3.0,social
4313,2019-06-27,Storma,postgame,1,solj,['Hadia'],2.0,social
4314,2019-06-27,Storma,postgame,1,cam,[],20.0,moving
4315,2019-06-27,Storma,postgame,1,aprox,"['Locky', 'Popo']",2.0,social
4316,2019-06-27,Storma,postgame,1,solj,"['Locky', 'Popo']",5.0,social
4317,2019-06-27,Storma,postgame,1,cam,[],15.0,moving
4318,2019-06-27,Storma,postgame,1,jun,['Locky'],3.0,social
4319,2019-06-27,Storma,postgame,1,cam,[],3.0,moving
