,date,subject,period,reg,behavior,receptor,duration
3693,2019-05-07,Storma,Prejuego,2,Sen,[],0 days 00:00:05
3694,2019-05-07,Storma,Prejuego,2,Ras,[],0 days 00:00:05
3695,2019-05-07,Storma,Prejuego,2,Tre,[],0 days 00:00:03
3696,2019-05-07,Storma,Prejuego,2,Sen,[],0 days 00:00:16
3697,2019-05-07,Storma,Prejuego,2,Bra,[],0 days 00:00:54
3698,2019-05-07,Storma,Prejuego,2,Marc,['Jawie'],0 days 00:00:15
3699,2019-05-07,Storma,Prejuego,2,Bra,[],0 days 00:00:25
3700,2019-05-07,Storma,Prejuego,2,Aprox,['Jawie'],0 days 00:00:06
3701,2019-05-07,Storma,Prejuego,2,Bra,[],0 days 00:01:22
3702,2019-05-07,Storma,Prejuego,2,Aprox,['Jawie'],0 days 00:00:05
3703,2019-05-07,Storma,Prejuego,2,Solj,['Jawie'],0 days 00:00:18
3704,2019-05-07,Storma,Prejuego,2,Bra,[],0 days 00:00:07
3705,2019-05-07,Storma,Prejuego,2,Sen,[],0 days 00:00:36
3706,2019-05-07,Storma,Prejuego,2,Tre,[],0 days 00:00:03
3707,2019-05-07,Storma,Prejuego,2,Cam,[],0 days 00:00:14
3708,2019-05-07,Storma,Prejuego,2,Cuad,[],0 days 00:00:17
3709,2019-05-07,Storma,Prejuego,2,Cam,[],0 days 00:00:12
3710,2019-05-07,Storma,Prejuego,2,Sen,[],0 days 00:00:07
3711,2019-05-07,Storma,Prejuego,2,Cam,[],0 days 00:00:16
3712,2019-05-07,Storma,Prejuego,2,Jun,['Hadia'],0 days 00:00:09
3713,2019-05-20,Storma,Juego,1,Sen,[],0 days 00:00:44
3714,2019-05-20,Storma,Juego,1,Groo,[],0 days 00:00:07
3715,2019-05-20,Storma,Juego,1,Forr,[],0 days 00:00:08
3716,2019-05-20,Storma,Juego,1,Sen,[],0 days 00:00:42
3717,2019-05-20,Storma,Juego,1,Alim,[],0 days 00:00:22
3718,2019-05-20,Storma,Juego,1,Ins,[],0 days 00:00:06
3719,2019-05-20,Storma,Juego,1,Alim,[],0 days 00:02:24
3720,2019-05-20,Storma,Juego,1,Sen,[],0 days 00:03:10
3721,2019-05-20,Storma,Juego,1,Ras,[],0 days 00:00:04
3722,2019-05-20,Storma,Juego,1,Sen,[],0 days 00:01:22
3723,2019-05-20,Storma,Juego,1,Ins,[],0 days 00:00:14
3724,2019-05-20,Storma,Juego,1,Sen,[],0 days 00:00:16
3725,2019-05-20,Storma,Juego,1,Alim,[],0 days 00:00:21
3726,2019-05-20,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:05
3727,2019-05-20,Storma,Juego,2,Roba,['Jawie'],0 days 00:00:05
3728,2019-05-20,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:19
3729,2019-05-20,Storma,Juego,2,Roba,['Jawie'],0 days 00:00:13
3730,2019-05-20,Storma,Juego,2,Sen,[],0 days 00:00:48
3731,2019-05-20,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:05
3732,2019-05-20,Storma,Juego,2,Alim,[],0 days 00:00:11
3733,2019-05-20,Storma,Juego,2,Forr,[],0 days 00:00:25
3734,2019-05-20,Storma,Juego,2,Aprox,['Jawie'],0 days 00:00:05
3735,2019-05-20,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:04
3736,2019-05-20,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:47
3737,2019-05-20,Storma,Juego,2,Groo,[],0 days 00:00:48
3738,2019-05-20,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:08
3739,2019-05-20,Storma,Juego,2,Forr,[],0 days 00:00:35
3740,2019-05-20,Storma,Juego,2,Aprox,['Jawie'],0 days 00:00:05
3741,2019-05-20,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:16
3742,2019-05-20,Storma,Juego,2,Aprox,['Locky'],0 days 00:00:05
3743,2019-05-20,Storma,Juego,2,Solj,['Locky'],0 days 00:00:04
3744,2019-05-20,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:12
3745,2019-05-20,Storma,Juego,2,Alim,[],0 days 00:01:09
3746,2019-05-20,Storma,Juego,2,Solj,['Locky'],0 days 00:00:03
3747,2019-05-20,Storma,Juego,2,Jun,['Locky'],0 days 00:00:08
3748,2019-05-20,Storma,Juego,2,Solj,['Locky'],0 days 00:00:20
3749,2019-05-20,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:33
3750,2019-05-20,Storma,Juego,2,Solj,['Hadia'],0 days 00:00:03
3751,2019-05-20,Storma,Juego,2,Aprox,['Jawie'],0 days 00:00:04
3752,2019-05-20,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:06
3753,2019-05-20,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:10
3754,2019-05-20,Storma,Juego,2,Lucha,['Popo'],0 days 00:00:33
3755,2019-05-20,Storma,Juego,2,Jacrob,[],0 days 00:00:51
3756,2019-05-20,Storma,Juego,2,Jexp,[],0 days 00:00:10
3757,2019-05-22,Storma,Juego,1,Sen,[],0 days 00:00:04
3758,2019-05-22,Storma,Juego,1,Ras,[],0 days 00:00:04
3759,2019-05-22,Storma,Juego,1,Sen,[],0 days 00:00:18
3760,2019-05-22,Storma,Juego,1,Alim,[],0 days 00:00:40
3761,2019-05-22,Storma,Juego,1,Ras,[],0 days 00:00:05
3762,2019-05-22,Storma,Juego,1,Sen,[],0 days 00:00:25
3763,2019-05-22,Storma,Juego,1,Ras,[],0 days 00:00:04
3764,2019-05-22,Storma,Juego,1,Sen,[],0 days 00:00:31
3765,2019-05-22,Storma,Juego,1,Cam,[],0 days 00:00:24
3766,2019-05-22,Storma,Juego,1,Ras,[],0 days 00:00:07
3767,2019-05-22,Storma,Juego,1,Forr,[],0 days 00:00:14
3768,2019-05-22,Storma,Juego,1,Alogroo,['Locky'],0 days 00:00:22
3769,2019-05-22,Storma,Juego,1,Jun,['Locky'],0 days 00:01:27
3770,2019-05-22,Storma,Juego,1,Ras,[],0 days 00:00:05
3771,2019-05-22,Storma,Juego,1,Jun,['Locky'],0 days 00:01:15
3772,2019-05-22,Storma,Juego,1,Alogroo,['Locky'],0 days 00:02:09
3773,2019-05-22,Storma,Juego,1,Sen,[],0 days 00:00:21
3774,2019-05-22,Storma,Juego,1,Forr,[],0 days 00:00:09
3775,2019-05-22,Storma,Juego,1,Alim,[],0 days 00:01:08
3776,2019-05-22,Storma,Juego,1,Cam,[],0 days 00:00:08
3777,2019-05-22,Storma,Juego,2,Lucha,['Popo'],0 days 00:01:19
3778,2019-05-22,Storma,Juego,2,Jacrob,[],0 days 00:00:09
3779,2019-05-22,Storma,Juego,2,Cam,[],0 days 00:00:05
3780,2019-05-22,Storma,Juego,2,Alim,[],0 days 00:00:13
3781,2019-05-22,Storma,Juego,2,Jacrob,[],0 days 00:00:04
3782,2019-05-22,Storma,Juego,2,Sen,[],0 days 00:00:28
3783,2019-05-22,Storma,Juego,2,Cam,[],0 days 00:00:07
3784,2019-05-22,Storma,Juego,2,Cuad,[],0 days 00:00:14
3785,2019-05-22,Storma,Juego,2,Sen,[],0 days 00:02:01
3786,2019-05-22,Storma,Juego,2,Cam,[],0 days 00:00:04
3787,2019-05-22,Storma,Juego,2,Sen,[],0 days 00:00:54
3788,2019-05-22,Storma,Juego,2,Ras,[],0 days 00:00:08
3789,2019-05-22,Storma,Juego,2,Sen,[],0 days 00:00:28
3790,2019-05-22,Storma,Juego,2,Cam,[],0 days 00:00:03
3791,2019-05-22,Storma,Juego,2,Cuad,[],0 days 00:00:37
3792,2019-05-22,Storma,Juego,2,Tre,[],0 days 00:00:05
3793,2019-05-22,Storma,Juego,2,Cam,[],0 days 00:00:02
3794,2019-05-22,Storma,Juego,2,Bra,[],0 days 00:00:42
3795,2019-05-22,Storma,Juego,2,Tre,[],0 days 00:00:02
3796,2019-05-22,Storma,Juego,2,Sen,[],0 days 00:00:55
3797,2019-05-22,Storma,Juego,2,Cam,[],0 days 00:00:08
3798,2019-05-22,Storma,Juego,2,Sen,[],0 days 00:00:53
3799,2019-05-22,Storma,Juego,2,Ras,[],0 days 00:00:05
3800,2019-05-22,Storma,Juego,2,Sen,[],0 days 00:00:14
3801,2019-05-23,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:53
3802,2019-05-23,Storma,Juego,1,Alogroo,['Jawie'],0 days 00:00:27
3803,2019-05-23,Storma,Juego,1,Solj,['Jawie'],0 days 00:00:05
3804,2019-05-23,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:05
3805,2019-05-23,Storma,Juego,1,Solj,['Locky'],0 days 00:00:15
3806,2019-05-23,Storma,Juego,1,Jun,['Locky'],0 days 00:00:31
3807,2019-05-23,Storma,Juego,1,Solj,['Locky'],0 days 00:00:16
3808,2019-05-23,Storma,Juego,1,Cam,[],0 days 00:00:02
3809,2019-05-23,Storma,Juego,1,Sen,[],0 days 00:00:08
3810,2019-05-23,Storma,Juego,1,Tre,[],0 days 00:00:01
3811,2019-05-23,Storma,Juego,1,Cam,[],0 days 00:00:15
3812,2019-05-23,Storma,Juego,1,Cuad,[],0 days 00:00:14
3813,2019-05-23,Storma,Juego,1,Cam,[],0 days 00:00:05
3814,2019-05-23,Storma,Juego,1,Jexp,[],0 days 00:00:25
3815,2019-05-23,Storma,Juego,1,Cam,[],0 days 00:00:16
3816,2019-05-23,Storma,Juego,1,Forr,[],0 days 00:00:07
3817,2019-05-23,Storma,Juego,1,Sen,[],0 days 00:00:08
3818,2019-05-23,Storma,Juego,1,Solj,['Locky'],0 days 00:00:07
3819,2019-05-23,Storma,Juego,1,Sen,[],0 days 00:00:16
3820,2019-05-23,Storma,Juego,1,Cam,[],0 days 00:00:08
3821,2019-05-23,Storma,Juego,1,Jun,['Locky'],0 days 00:00:14
3822,2019-05-23,Storma,Juego,1,Tre,[],0 days 00:00:07
3823,2019-05-23,Storma,Juego,1,Cuad,[],0 days 00:00:10
3824,2019-05-23,Storma,Juego,1,Cam,[],0 days 00:00:40
3825,2019-05-23,Storma,Juego,1,Sen,[],0 days 00:00:07
3826,2019-05-23,Storma,Juego,1,Cam,[],0 days 00:00:10
3827,2019-05-23,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:01
3828,2019-05-23,Storma,Juego,1,Solj,['Locky'],0 days 00:00:12
3829,2019-05-23,Storma,Juego,1,Jun,['Locky'],0 days 00:00:03
3830,2019-05-23,Storma,Juego,1,Jun,['Jawie'],0 days 00:01:38
3831,2019-05-23,Storma,Juego,1,Solj,['Jawie'],0 days 00:00:06
3832,2019-05-23,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:26
3833,2019-05-23,Storma,Juego,1,Alogroo,['Jawie'],0 days 00:00:52
3834,2019-05-23,Storma,Juego,1,Tre,[],0 days 00:00:10
3835,2019-05-23,Storma,Juego,1,Aprox,['Hadia'],0 days 00:00:05
3836,2019-05-23,Storma,Juego,1,Tum,[],0 days 00:00:05
3837,2019-05-23,Storma,Juego,1,Lucha,['Hadia'],0 days 00:00:25
3838,2019-05-23,Storma,Juego,2,Sen,[],0 days 00:00:31
3839,2019-05-23,Storma,Juego,2,Tre,[],0 days 00:00:01
3840,2019-05-23,Storma,Juego,2,Tum,[],0 days 00:01:42
3841,2019-05-23,Storma,Juego,2,Cam,[],0 days 00:00:05
3842,2019-05-23,Storma,Juego,2,Tre,[],0 days 00:00:05
3843,2019-05-23,Storma,Juego,2,Cam,[],0 days 00:00:09
3844,2019-05-23,Storma,Juego,2,Perj,['Hadia'],0 days 00:00:20
3845,2019-05-23,Storma,Juego,2,Cam,[],0 days 00:00:06
3846,2019-05-23,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:04
3847,2019-05-23,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:12
3848,2019-05-23,Storma,Juego,2,Bra,[],0 days 00:00:35
3849,2019-05-23,Storma,Juego,2,Aprox,['Jawie'],0 days 00:00:02
3850,2019-05-23,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:39
3851,2019-05-23,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:09
3852,2019-05-23,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:12
3853,2019-05-23,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:02
3854,2019-05-23,Storma,Juego,2,Jun,['Jawie'],0 days 00:01:12
3855,2019-05-23,Storma,Juego,2,Hur,[],0 days 00:00:04
3856,2019-05-23,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:58
3857,2019-05-23,Storma,Juego,2,Sen,[],0 days 00:00:16
3858,2019-05-23,Storma,Juego,2,Ras,[],0 days 00:00:04
3859,2019-05-23,Storma,Juego,2,Sen,[],0 days 00:00:28
3860,2019-05-23,Storma,Juego,2,Ras,[],0 days 00:00:15
3861,2019-05-23,Storma,Juego,2,Sen,[],0 days 00:01:27
3862,2019-05-23,Storma,Juego,2,Hur,[],0 days 00:00:09
3863,2019-05-23,Storma,Juego,2,Sen,[],0 days 00:00:13
3864,2019-05-24,Storma,Juego,2,Tum,[],0 days 00:10:00
3865,2019-05-27,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:15
3866,2019-05-27,Storma,Juego,1,Solj,['Jawie'],0 days 00:00:24
3867,2019-05-27,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:38
3868,2019-05-27,Storma,Juego,1,Solj,['Jawie'],0 days 00:00:12
3869,2019-05-27,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:12
3870,2019-05-27,Storma,Juego,1,Solj,['Jawie'],0 days 00:00:07
3871,2019-05-27,Storma,Juego,1,Forr,[],0 days 00:00:20
3872,2019-05-27,Storma,Juego,1,Cam,[],0 days 00:00:07
3873,2019-05-27,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:05
3874,2019-05-27,Storma,Juego,1,Jun,['Locky'],0 days 00:00:32
3875,2019-05-27,Storma,Juego,1,Solj,['Locky'],0 days 00:00:26
3876,2019-05-27,Storma,Juego,1,Jun,['Locky'],0 days 00:00:16
3877,2019-05-27,Storma,Juego,1,Ins,[],0 days 00:00:31
3878,2019-05-27,Storma,Juego,1,Jun,['Locky'],0 days 00:00:19
3879,2019-05-27,Storma,Juego,1,Ins,[],0 days 00:00:14
3880,2019-05-27,Storma,Juego,1,Jexp,[],0 days 00:00:14
3881,2019-05-27,Storma,Juego,1,Ins,[],0 days 00:00:18
3882,2019-05-27,Storma,Juego,1,Cuad,[],0 days 00:00:17
3883,2019-05-27,Storma,Juego,1,Jun,['Locky'],0 days 00:00:39
3884,2019-05-27,Storma,Juego,1,Sen,[],0 days 00:00:16
3885,2019-05-27,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:05
3886,2019-05-27,Storma,Juego,1,Forr,[],0 days 00:00:40
3887,2019-05-27,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:05
3888,2019-05-27,Storma,Juego,1,Jun,['Locky'],0 days 00:00:24
3889,2019-05-27,Storma,Juego,1,Alogroo,['Locky'],0 days 00:02:18
3890,2019-05-27,Storma,Juego,1,Forr,[],0 days 00:00:13
3891,2019-05-27,Storma,Juego,1,Sen,[],0 days 00:00:03
3892,2019-05-27,Storma,Juego,2,Forr,[],0 days 00:00:40
3893,2019-05-27,Storma,Juego,2,Alim,[],0 days 00:00:09
3894,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:04
3895,2019-05-27,Storma,Juego,2,Alim,[],0 days 00:00:56
3896,2019-05-27,Storma,Juego,2,Ras,[],0 days 00:00:06
3897,2019-05-27,Storma,Juego,2,Sen,[],0 days 00:00:38
3898,2019-05-27,Storma,Juego,2,Forr,[],0 days 00:00:15
3899,2019-05-27,Storma,Juego,2,Alim,[],0 days 00:00:13
3900,2019-05-27,Storma,Juego,2,Forr,[],0 days 00:00:17
3901,2019-05-27,Storma,Juego,2,Alim,[],0 days 00:00:17
3902,2019-05-27,Storma,Juego,2,Forr,[],0 days 00:00:24
3903,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:12
3904,2019-05-27,Storma,Juego,2,Sen,[],0 days 00:00:39
3905,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:02
3906,2019-05-27,Storma,Juego,2,Alim,[],0 days 00:00:56
3907,2019-05-27,Storma,Juego,2,Sen,[],0 days 00:00:13
3908,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:13
3909,2019-05-27,Storma,Juego,2,Sen,[],0 days 00:00:29
3910,2019-05-27,Storma,Juego,2,Ras,[],0 days 00:00:09
3911,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:01
3912,2019-05-27,Storma,Juego,2,Solj,['Popo'],0 days 00:00:09
3913,2019-05-27,Storma,Juego,2,Jun,['Popo'],0 days 00:00:16
3914,2019-05-27,Storma,Juego,2,Groo,[],0 days 00:00:07
3915,2019-05-27,Storma,Juego,2,Forr,[],0 days 00:00:14
3916,2019-05-27,Storma,Juego,2,Alim,[],0 days 00:00:01
3917,2019-05-27,Storma,Juego,2,Solj,['Popo'],0 days 00:00:02
3918,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:08
3919,2019-05-27,Storma,Juego,2,Sen,[],0 days 00:00:42
3920,2019-05-27,Storma,Juego,2,Jacrob,[],0 days 00:00:08
3921,2019-05-27,Storma,Juego,2,Sen,[],0 days 00:00:12
3922,2019-05-27,Storma,Juego,2,Pub,[],0 days 00:00:17
3923,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:03
3924,2019-05-27,Storma,Juego,2,Sen,[],0 days 00:00:13
3925,2019-05-27,Storma,Juego,2,Cam,[],0 days 00:00:02
3926,2019-05-27,Storma,Juego,2,Pub,[],0 days 00:00:33
3927,2019-05-28,Storma,Juego,1,Sen,[],0 days 00:01:52
3928,2019-05-28,Storma,Juego,1,Ras,[],0 days 00:00:14
3929,2019-05-28,Storma,Juego,1,Tre,[],0 days 00:00:18
3930,2019-05-28,Storma,Juego,1,Bra,[],0 days 00:00:12
3931,2019-05-28,Storma,Juego,1,Cam,[],0 days 00:00:09
3932,2019-05-28,Storma,Juego,1,Bra,[],0 days 00:00:09
3933,2019-05-28,Storma,Juego,1,Jun,['Locky'],0 days 00:00:27
3934,2019-05-28,Storma,Juego,1,Solj,['Locky'],0 days 00:00:10
3935,2019-05-28,Storma,Juego,1,Roba,['Locky'],0 days 00:00:02
3936,2019-05-28,Storma,Juego,1,Jun,['Locky'],0 days 00:00:25
3937,2019-05-28,Storma,Juego,1,Cam,[],0 days 00:00:12
3938,2019-05-28,Storma,Juego,1,Alim,[],0 days 00:01:02
3939,2019-05-28,Storma,Juego,1,Cam,[],0 days 00:00:10
3940,2019-05-28,Storma,Juego,1,Alim,[],0 days 00:00:08
3941,2019-05-28,Storma,Juego,1,Cam,[],0 days 00:00:10
3942,2019-05-28,Storma,Juego,1,Bra,[],0 days 00:00:26
3943,2019-05-28,Storma,Juego,1,Sen,[],0 days 00:00:04
3944,2019-05-28,Storma,Juego,1,Bra,[],0 days 00:00:16
3945,2019-05-28,Storma,Juego,1,Sen,[],0 days 00:00:24
3946,2019-05-28,Storma,Juego,1,Jexp,[],0 days 00:00:39
3947,2019-05-28,Storma,Juego,1,Bra,[],0 days 00:00:28
3948,2019-05-28,Storma,Juego,1,Alim,[],0 days 00:00:12
3949,2019-05-28,Storma,Juego,1,Bra,[],0 days 00:00:07
3950,2019-05-28,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:05
3951,2019-05-28,Storma,Juego,1,Jun,['Locky'],0 days 00:00:47
3952,2019-05-28,Storma,Juego,1,Solj,['Locky'],0 days 00:00:09
3953,2019-05-28,Storma,Juego,1,Jun,['Locky'],0 days 00:00:17
3954,2019-05-28,Storma,Juego,1,Solj,['Hadia'],0 days 00:00:05
3955,2019-05-28,Storma,Juego,1,Lucha,['Hadia'],0 days 00:00:07
3956,2019-05-28,Storma,Juego,1,Jun,['Locky'],0 days 00:00:12
3957,2019-05-28,Storma,Juego,2,Sen,[],0 days 00:02:58
3958,2019-05-28,Storma,Juego,2,Ras,[],0 days 00:00:09
3959,2019-05-28,Storma,Juego,2,Tum,[],0 days 00:04:11
3960,2019-05-28,Storma,Juego,2,Sen,[],0 days 00:00:08
3961,2019-05-28,Storma,Juego,2,Cam,[],0 days 00:00:04
3962,2019-05-28,Storma,Juego,2,Bra,[],0 days 00:00:11
3963,2019-05-28,Storma,Juego,2,Cam,[],0 days 00:00:14
3964,2019-05-28,Storma,Juego,2,Sen,[],0 days 00:00:46
3965,2019-05-28,Storma,Juego,2,Aprox,"['Locky', 'Hadia']",0 days 00:00:05
3966,2019-05-28,Storma,Juego,2,Jun,['Locky'],0 days 00:00:52
3967,2019-05-28,Storma,Juego,2,Alogroo,['Locky'],0 days 00:00:27
3968,2019-05-29,Storma,Juego,1,Alogroo,['Jawie'],0 days 00:04:44
3969,2019-05-29,Storma,Juego,1,Alogroo,['Jawie'],0 days 00:00:19
3970,2019-05-29,Storma,Juego,1,Alogroo,['Jawie'],0 days 00:02:32
3971,2019-05-29,Storma,Juego,1,Ras,[],0 days 00:00:05
3972,2019-05-29,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:10
3973,2019-05-29,Storma,Juego,1,Alogroo,['Jawie'],0 days 00:00:29
3974,2019-05-29,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:24
3975,2019-05-29,Storma,Juego,1,Ras,[],0 days 00:00:03
3976,2019-05-29,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:15
3977,2019-05-29,Storma,Juego,1,Solj,['Jawie'],0 days 00:00:03
3978,2019-05-29,Storma,Juego,1,Jun,['Jawie'],0 days 00:01:00
3979,2019-05-29,Storma,Juego,1,Alogroo,['Jawie'],0 days 00:00:16
3980,2019-05-29,Storma,Juego,2,Tum,[],0 days 00:08:30
3981,2019-05-29,Storma,Juego,2,Sen,[],0 days 00:01:30
3982,2019-05-30,Storma,Juego,1,Jun,"['Locky', 'Popo']",0 days 00:02:13
3983,2019-05-30,Storma,Juego,1,Tum,[],0 days 00:07:42
3984,2019-05-30,Storma,Juego,1,Sen,[],0 days 00:00:05
3985,2019-05-30,Storma,Juego,2,Jexp,[],0 days 00:01:23
3986,2019-05-30,Storma,Juego,2,Aprox,['Hadia'],0 days 00:00:05
3987,2019-05-30,Storma,Juego,2,Jun,['Hadia'],0 days 00:00:17
3988,2019-05-30,Storma,Juego,2,Bra,[],0 days 00:00:02
3989,2019-05-30,Storma,Juego,2,Aprox,['Jawie'],0 days 00:00:10
3990,2019-05-30,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:22
3991,2019-05-30,Storma,Juego,2,Alogroo,['Jawie'],0 days 00:00:12
3992,2019-05-30,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:06
3993,2019-05-30,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:47
3994,2019-05-30,Storma,Juego,2,Sen,[],0 days 00:00:16
3995,2019-05-30,Storma,Juego,2,Jexp,[],0 days 00:00:56
3996,2019-05-30,Storma,Juego,2,Bra,[],0 days 00:00:23
3997,2019-05-30,Storma,Juego,2,Aprox,['Jawie'],0 days 00:00:02
3998,2019-05-30,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:03
3999,2019-05-30,Storma,Juego,2,Jun,['Jawie'],0 days 00:01:11
4000,2019-05-30,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:28
4001,2019-05-30,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:10
4002,2019-05-30,Storma,Juego,2,Roba,['Jawie'],0 days 00:00:04
4003,2019-05-30,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:20
4004,2019-05-30,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:33
4005,2019-05-30,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:02
4006,2019-05-30,Storma,Juego,2,Ras,[],0 days 00:00:05
4007,2019-05-30,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:40
4008,2019-05-30,Storma,Juego,2,Solj,['Jawie'],0 days 00:00:09
4009,2019-05-30,Storma,Juego,2,Jun,['Jawie'],0 days 00:00:11
4010,2019-05-30,Storma,Juego,2,Sen,[],0 days 00:00:10
4011,2019-05-30,Storma,Juego,2,Aprox,['Locky'],0 days 00:00:05
4012,2019-05-30,Storma,Juego,2,Jun,['Locky'],0 days 00:01:00
4013,2019-05-31,Storma,Juego,1,Groo,[],0 days 00:01:14
4014,2019-05-31,Storma,Juego,1,Alim,[],0 days 00:00:28
4015,2019-05-31,Storma,Juego,1,Forr,[],0 days 00:00:21
4016,2019-05-31,Storma,Juego,1,Aprox,['Hadia'],0 days 00:00:05
4017,2019-05-31,Storma,Juego,1,Solj,['Hadia'],0 days 00:00:07
4018,2019-05-31,Storma,Juego,1,Jun,['Hadia'],0 days 00:00:12
4019,2019-05-31,Storma,Juego,1,Cam,[],0 days 00:00:08
4020,2019-05-31,Storma,Juego,1,Aprox,['Jawie'],0 days 00:00:05
4021,2019-05-31,Storma,Juego,1,Jun,['Jawie'],0 days 00:01:45
4022,2019-05-31,Storma,Juego,1,Jexp,[],0 days 00:00:04
4023,2019-05-31,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:25
4024,2019-05-31,Storma,Juego,1,Forr,[],0 days 00:00:05
4025,2019-05-31,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:05
4026,2019-05-31,Storma,Juego,1,Jun,['Locky'],0 days 00:00:47
4027,2019-05-31,Storma,Juego,1,Cam,[],0 days 00:00:33
4028,2019-05-31,Storma,Juego,1,Aprox,['Jawie'],0 days 00:00:05
4029,2019-05-31,Storma,Juego,1,Jun,['Jawie'],0 days 00:00:32
4030,2019-05-31,Storma,Juego,1,Aprox,['Popo'],0 days 00:00:05
4031,2019-05-31,Storma,Juego,1,Jun,"['Jawie', 'Popo']",0 days 00:00:17
4032,2019-05-31,Storma,Juego,1,Cam,[],0 days 00:00:07
4033,2019-05-31,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:05
4034,2019-05-31,Storma,Juego,1,Jun,['Locky'],0 days 00:01:28
4035,2019-05-31,Storma,Juego,1,Solj,['Locky'],0 days 00:00:06
4036,2019-05-31,Storma,Juego,1,Jun,['Locky'],0 days 00:00:21
4037,2019-05-31,Storma,Juego,1,Forr,[],0 days 00:00:00.018000
4038,2019-05-31,Storma,Juego,1,Aprox,['Locky'],0 days 00:00:05
4039,2019-05-31,Storma,Juego,1,Jun,['Locky'],0 days 00:00:22
4040,2019-05-31,Storma,Juego,1,Alogroo,['Locky'],0 days 00:00:10
4041,2019-05-31,Storma,Juego,2,Sen,[],0 days 00:02:03
4042,2019-05-31,Storma,Juego,2,Pub,[],0 days 00:00:08
4043,2019-05-31,Storma,Juego,2,Sen,[],0 days 00:01:00
4044,2019-05-31,Storma,Juego,2,Ins,[],0 days 00:00:38
4045,2019-05-31,Storma,Juego,2,Sen,[],0 days 00:00:23
4046,2019-05-31,Storma,Juego,2,Cam,[],0 days 00:00:07
4047,2019-05-31,Storma,Juego,2,Tre,[],0 days 00:00:01
4048,2019-05-31,Storma,Juego,2,Jexp,[],0 days 00:01:02
4049,2019-05-31,Storma,Juego,2,Tre,[],0 days 00:00:01
4050,2019-05-31,Storma,Juego,2,Jexp,[],0 days 00:00:07
4051,2019-05-31,Storma,Juego,2,Cam,[],0 days 00:00:13
4052,2019-05-31,Storma,Juego,2,Sen,[],0 days 00:00:28
4053,2019-05-31,Storma,Juego,2,Cam,[],0 days 00:00:10
4054,2019-05-31,Storma,Juego,2,Pub,[],0 days 00:00:03
4055,2019-05-31,Storma,Juego,2,Ins,[],0 days 00:00:15
4056,2019-05-31,Storma,Juego,2,Pub,[],0 days 00:00:03
4057,2019-05-31,Storma,Juego,2,Ins,[],0 days 00:00:55
